개방자치단체코드,관리번호,데이터갱신구분,관리기관명,발급기명,설치장소주소,설치장소상세위치,평일운영시작시각,평일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,운영시간참고내용,설치운영URL,사용여부명,장애인편의기능정보,시각장애인용키패드,시각장애인용음성안내,청각장애인용화면안내,점자라벨부착,이어폰소켓,촉각(전자)모니터,화면확대기능,휠체어사용자조작,최종수정시점,시도코드,설치장소위치,도로시군구코드,도로코드,도로명읍면동번호,도로건물층구분,도로건물본번호,도로건물부번호,등기사항증명서발급구분,가족관계삭제발급구분,데이터갱신시점
4420000,402,I,충청북도 보은군,회남면행정복지센터,충청북도 보은군 회남면 회남로 1901,복지민원팀 앞,9:00,18:00,9:00,18:00,,http://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 9:56,6430000,읍면동,43720,3000092,1,0,1901,,발급,발급,2026.1.16 18:46
4420000,501,I,충청북도 보은군,수한면행정복지센터,충청북도 보은군 수한면 후평바리미길 13,복지민원팀 앞,9:00,18:00,9:00,18:10,,http://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.8.13 16:10,6430000,읍면동,43720,4523487,1,0,13,,발급,발급,2026.1.16 18:46
4420000,504,I,충청북도 보은군,탄부면행정복지센터,충청북도 보은군 탄부면 하장2길 15,복지민원팀 앞,9:00,18:00,9:00,18:00,,http://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.11.12 15:29,6430000,읍면동,43720,4523453,1,0,15,,발급,발급,2026.1.16 18:46
4420000,506,U,충청북도 보은군,농업기술센터,"충청북도 보은군 보은읍 남부로 4733, 보은군농업기술센터",농업기술센터 입구,8:00,18:00,8:00,18:00,,https://www.boeun.go.kr/www/contents.do?key=867,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.17 13:18,6430000,관공서,43720,3240090,1,0,4733,,미발급,발급,2026.1.18 22:57
4420000,505,I,충청북도 보은군,마로면행정복지센터,충청북도 보은군 마로면 관기송현로 103,복지민원팀 앞,9:00,18:00,9:00,18:00,,http://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 9:58,6430000,읍면동,43720,3241003,1,0,103,,발급,발급,2026.1.16 18:46
4420000,401,U,충청북도 보은군,보은등기소,충청북도 보은군 보은읍 보은로 147,보은등기소 안쪽,9:00,18:00,,,,http://www.boeun.go.kr/www/contents.do?key=867,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.17 13:17,6430000,관공서,43720,3241011,1,0,147,,미발급,발급,2026.1.18 22:57
4420000,403,I,충청북도 보은군,회인면행정복지센터,충청북도 보은군 회인면 회인로 81,복지민원팀계 앞,9:00,18:00,9:00,18:00,,http://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 9:57,6430000,읍면동,43720,3241038,1,0,81,,발급,발급,2026.1.16 18:46
4420000,404,I,충청북도 보은군,장안면행정복지센터,충청북도 보은군 장안면 장안로 37,복지민원팀 앞,9:00,18:00,9:00,18:00,,http://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.2.7 14:14,6430000,읍면동,43720,3241032,1,0,37,,발급,발급,2026.1.16 18:46
4420000,406,I,충청북도 보은군,보은읍행정복지센터,충청북도 보은군 보은읍 삼산로 50,민원봉사팀 앞,9:00,18:00,0:00,2400,,http://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.8.30 10:30,6430000,읍면동,43720,3241015,1,0,50,,발급,발급,2026.1.16 18:46
4420000,405,I,충청북도 보은군,삼승면행정복지센터,충청북도 보은군 삼승면 안내삼승로 687,복지민원팀 앞,9:00,18:00,9:00,18:00,,http://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.3 17:31,6430000,읍면동,43720,3014029,1,0,687,,발급,발급,2026.1.16 18:46
4420000,508,U,충청북도 보은군,보은문화원,"충청북도 보은군 보은읍 뱃들로 54, 보은문화예술회관",1층 로비,9:00,18:00,,,,https://www.gov.kr/mw/AA090NoManMinwonView.do,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.17 13:19,6430000,공공시설,43720,3241009,1,0,54,,미발급,발급,2026.1.18 22:57
4420000,507,I,충청북도 보은군,보은읍행정복지센터2,"충청북도 보은군 보은읍 삼산로 50, 보은읍사무소",1층 민원실 입구,9:00,18:00,9:00,18:00,,https://www.boeun.go.kr/www/contents.do?key=867,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.11.3 16:15,6430000,읍면동,43720,3241015,1,0,50,,미발급,발급,2026.1.16 18:46
4430000,508,I,충청북도 옥천군,동이면 행정복지센터,충청북도 옥천군 동이면 평산4길 2,다목적회관 옆,0:00,2400,0:00,2400,,https://www.gov.kr/mw/AA090NoManMinwonView.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.3 14:27,6430000,읍면동,43730,4526417,1,0,2,,발급,발급,2026.1.16 18:46
4430000,401,I,충청북도 옥천군,옥천읍무인 KIOSK,충청북도 옥천군 옥천읍 동부로 15[충청북도 옥천군 옥천읍 문정리439번지],읍사무소 민원실 입구,0:00,2400,0:00,2400,,http://www.oc.go.kr/html/kr/minwon/minwon_020501.html,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.3.4 13:17,6430000,읍면동,43730,3242006,1,0,15,,발급,발급,2026.1.16 18:46
4430000,509,I,충청북도 옥천군,청성면 행정복지센터,충청북도 옥천군 청성면 산계길 53,1층민원실 입구 좌측,0:00,2400,0:00,2400,,https://www.gov.kr/mw/AA090NoManMinwonView.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.3 14:27,6430000,읍면동,43730,4526166,1,0,53,,발급,미발급,2026.1.16 18:46
4430000,407,I,충청북도 옥천군,옥천통합복지센터,충청북도 옥천군 옥천읍 삼금로4길 6,1층,9:00,18:00,,,,https://www.oc.go.kr/www/contents.do?key=9&,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 10:17,6430000,시군구,43730,4526170,1,0,6,,발급,발급,2026.1.16 18:46
4430000,512,I,충청북도 옥천군,옥천군 성모병원,충청북도 옥천군 옥천읍 성왕로 1195,1층로비,0:00,2400,0:00,2400,,https://www.gov.kr/mw/AA090NoManMinwonView.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.2 10:18,6430000,병원,43730,3242021,1,0,1195,,미발급,미발급,2026.1.16 18:46
4430000,405,I,충청북도 옥천군,건강보험공단 옥천지사 내 무인민원발급기,"충청북도 옥천군 옥천읍 옥천로 1563-12, 국민건강보험공단 옥천지사",1층 민원실 내 건강측정실,9:00,18:00,,,,https://www.oc.go.kr/www/contents.do?key=9&,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 10:17,6430000,기타,43730,3000091,1,0,1563,12,미발급,발급,2026.1.16 18:46
4430000,403,I,충청북도 옥천군,이원면무인발급 KIOSK,충청북도 옥천군 이원면 신흥1길 14(이원면사무소)[충청북도 옥천군 이원면 강청리47번지 1호 이원면사무소],민원실 앞,0:00,2400,0:00,2400,,http://www.oc.go.kr/html/kr/minwon/minwon_020501.html,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.3 14:26,6430000,읍면동,43730,4526232,1,0,14,,발급,발급,2026.1.16 18:46
4430000,402,I,충청북도 옥천군,옥천군청무인 KIOSK,충청북도 옥천군 옥천읍 중앙로 99[충청북도 옥천군 옥천읍 삼양리174번지],종합민원과 출입문 옆,0:00,2400,0:00,2400,,http://www.oc.go.kr/html/kr/minwon/minwon_020501.html,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 10:16,6430000,시군구,43730,3242048,1,0,99,,발급,발급,2026.1.16 18:46
4430000,511,I,충청북도 옥천군,군북면 행정복지센터,충청북도 옥천군 군북면 이백길 8,1층 민원실 입구,0:00,2400,0:00,2400,,https://www.gov.kr/mw/AA090NoManMinwonView.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.2 11:04,6430000,읍면동,43730,4526318,1,0,8,,발급,발급,2026.1.16 18:46
4430000,404,I,충청북도 옥천군,청산면무인민원발급 KIOSK,충청북도 옥천군 청산면 지전1길 29[충청북도 옥천군 청산면 지전리74번지 3호],민원실 앞,0:00,2400,0:00,2400,,http://www.oc.go.kr/html/kr/minwon/minwon_020501.html,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.10.2 15:48,6430000,읍면동,43730,4526387,1,0,29,,발급,발급,2026.1.16 18:46
4430000,507,I,충청북도 옥천군,안내면 행정복지센터,충청북도 옥천군 안내면 현리길 66,1층 민원실 입구,0:00,2400,0:00,2400,,https://www.gov.kr/mw/AA090NoManMinwonView.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.1 13:25,6430000,읍면동,43730,4526444,1,0,66,,발급,발급,2026.1.16 18:46
4430000,510,I,충청북도 옥천군,군서면 행정복지센터,충청북도 옥천군 군서면 성왕로 540,1층 민원실 입구 좌측,0:00,2400,0:00,2400,,https://www.gov.kr/mw/AA090NoManMinwonView.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.1 13:26,6430000,읍면동,43730,3242021,3,0,540,,발급,발급,2026.1.16 18:46
4430000,406,I,충청북도 옥천군,농업기술센터 무인민원발급기,충청북도 옥천군 옥천읍 옥천동이로 234,농업기술센터 1층 로비,9:00,18:00,,,,https://www.oc.go.kr/www/contents.do?key=9&,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 10:17,6430000,시군구,43730,3242027,1,0,234,,미발급,발급,2026.1.16 18:46
4430000,513,I,충청북도 옥천군,옥천가양복합문화센터,"충청북도 옥천군 옥천읍 가화4길 58, 옥천 가양 복합문화센터",1층 로비,0:00,2400,0:00,2400,,https://www.oc.go.kr/www/index.do,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 10:18,6430000,문화복지센터,43730,4526007,1,0,58,,미발급,미발급,2026.1.16 18:46
4430000,506,I,충청북도 옥천군,안남면 행정복지센터,충청북도 옥천군 안남면 연주길 46,1층 민원실 입구,0:00,2400,0:00,2400,,https://www.gov.kr/mw/AA090NoManMinwonView.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.1 13:22,6430000,읍면동,43730,4526257,1,0,46,,발급,발급,2026.1.16 18:46
4440000,410,I,충청북도 영동군,양강면사무소,충청북도 영동군 양강면 괴목로 17,1층 민원실 입구 우측,9:00,18:00,9:00,18:00,,https://www.yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.5 17:28,6430000,읍면동,43740,3243003,1,0,17,,발급,발급,2026.1.16 18:46
4440000,408,I,충청북도 영동군,용화면사무소,"충청북도 영동군 용화면 민주지산로 111, 용화면사무소",현관,9:00,18:00,9:00,18:00,,https://www.yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.16 16:56,6430000,읍면동,43740,3000180,4,0,111,,발급,발급,2026.1.16 18:46
4440000,402,I,충청북도 영동군,황간면사무소,충청북도 영동군 황간면 남성2길 11,황간면사무소,9:00,18:00,9:00,18:00,,http://www.yd21.go.kr/html/kr/cvpl/cvpl_010205.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.16 17:16,6430000,읍면동,43740,4529123,1,0,11,,발급,발급,2026.1.16 18:46
4440000,412,I,충청북도 영동군,추풍령면사무소,"충청북도 영동군 추풍령면 추풍령로4길 27, 추풍령면사무소",1층 민원실 입구 좌측,9:00,18:00,9:00,18:00,,https://www.yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.11.17 15:03,6430000,읍면동,43740,4529635,1,0,27,,발급,발급,2026.1.16 18:46
4440000,409,I,충청북도 영동군,심천면사무소,"충청북도 영동군 심천면 심천로 104, 심천면사무소",1층 민원실 입구 우측,9:00,18:00,9:00,18:00,,https://yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.5 17:29,6430000,읍면동,43740,3243034,1,0,104,,발급,발급,2026.1.16 18:46
4440000,404,I,충청북도 영동군,NH농협은행 영동군지부,"충청북도 영동군 영동읍 계산로 9, 농협중앙회",NH농협은행 영동군지부,8:00,22:00,8:00,22:00,,http://www.yd21.go.kr/html/kr/cvpl/cvpl_010205.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.16 17:10,6430000,읍면동,43740,3243002,1,0,9,,미발급,발급,2026.1.16 18:46
4440000,406,I,충청북도 영동군,용산면사무소,"충청북도 영동군 용산면 용산로 324, 용산면사무소",민원실 내부,9:00,18:00,9:00,18:00,,https://www.yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.15 13:24,6430000,읍면동,43740,3243064,1,0,324,,발급,발급,2026.1.16 18:46
4440000,405,I,충청북도 영동군,영동세무서,충청북도 영동군 영동읍 계산로2길 10,영동세무서,9:00,18:00,,,,http://www.yd21.go.kr/html/kr/cvpl/cvpl_010205.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.16 17:15,6430000,세무서,43740,4529033,1,0,10,,발급,발급,2026.1.16 18:46
4440000,403,I,충청북도 영동군,영동농협 365코너,충청북도 영동군 영동읍 난계로 1194,영동농협 365코너,7:00,22:00,7:00,22:00,,http://www.yd21.go.kr/html/kr/cvpl/cvpl_010205.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.16 17:09,6430000,읍면동,43740,3243010,1,0,1194,,미발급,미발급,2026.1.16 18:46
4440000,101,I,충청북도 영동군,영동군청,충청북도 영동군 영동읍 동정로 1,영동군청 민원실 출입구,0:00,2400,0:00,2400,,http://www.yd21.go.kr/html/kr/cvpl/cvpl_010205.html,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.16 17:01,6430000,시군구,43740,3243018,1,0,1,,발급,발급,2026.1.16 18:46
4440000,413,I,충청북도 영동군,매곡면사무소,"충청북도 영동군 매곡면 민주지산로 3595, 매곡면사무소",1층 민원실 우측 입구,9:00,18:00,9:00,18:00,,https://www.yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.11.17 15:03,6430000,읍면동,43740,3000180,2,0,3595,,발급,발급,2026.1.16 18:46
4440000,415,I,충청북도 영동군,영동농협 심천지점,"충청북도 영동군 심천면 난계로 528, 심천농협",영동농협 심천지점 입구,9:00,18:00,,,,https://www.yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.11.17 15:03,6430000,은행,43740,3243010,3,0,528,,미발급,발급,2026.1.16 18:46
4440000,414,I,충청북도 영동군,상촌면사무소,"충청북도 영동군 상촌면 민주지산로 3017, 상촌면사무소",1층 민원실 입구 우측,9:00,18:00,9:00,18:00,,https://www.yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.11.17 15:03,6430000,읍면동,43740,3000180,3,0,3017,,발급,발급,2026.1.16 18:46
4440000,411,I,충청북도 영동군,양산면사무소,"충청북도 영동군 양산면 학산양산로 317, 양산면사무소",1층 민원실 우측 입구 좌측,9:00,18:00,9:00,18:00,,https://www.yd21.go.kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.5 17:27,6430000,읍면동,43740,3243053,2,0,317,,발급,발급,2026.1.16 18:46
4440000,407,I,충청북도 영동군,학산면사무소,"충청북도 영동군 학산면 서산로 76, 학산면사무소",민원실 입구,9:00,18:00,9:00,18:00,,https://www.yd21.go.kr/kr/html/sub01/010305.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.10.16 16:57,6430000,읍면동,43740,3243027,1,0,76,,발급,발급,2026.1.16 18:46
4440000,401,I,충청북도 영동군,영동읍사무소,충청북도 영동군 영동읍 영동황간로 15,읍사무소 일층 로비,9:00,18:00,9:00,18:00,,http://www.yd21.go.kr/html/kr/cvpl/cvpl_010205.html,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.11.11 15:03,6430000,읍면동,43740,3243040,1,0,15,,발급,발급,2026.1.16 18:46
4450000,307,U,충청북도 진천군,광혜원면사무소,충청북도 진천군 광혜원면 화랑길 86,광혜원면사무소 로비,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.19 11:09,6430000,관공서,43750,4535432,1,0,86,,발급,발급,2026.1.20 22:57
4450000,504,U,충청북도 진천군,광혜원면 신협 내,충청북도 진천군 광혜원면 장기1안길 2,신협 365코너 내,9:00,21:00,9:00,18:00,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.19 11:16,6430000,관공서,43750,4535335,1,0,2,,미발급,발급,2026.1.20 22:57
4450000,315,I,충청북도 진천군,이월면사무소,충청북도 진천군 이월면 진광로 729,이월면사무소 입구,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:29,6430000,읍면동,43750,3245021,2,0,729,,발급,발급,2026.1.16 18:47
4450000,305,I,충청북도 진천군,덕산읍사무소,"충청북도 진천군 덕산면 덕금로 829, 덕산면행정복지센터",덕산읍사무소 입구,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.5 8:51,6430000,읍면동,43750,3014045,2,0,829,,발급,발급,2026.1.16 18:47
4450000,402,I,충청북도 진천군,사석농협,"충청북도 진천군 진천읍 금사로 398, 진천농협(사석지점)",사석농협 사무실 내,9:00,16:00,,,16시에 은행업무마감되어 창구 폐쇄,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:36,6430000,은행,43750,3245002,1,0,398,,미발급,발급,2026.1.16 18:47
4450000,306,I,충청북도 진천군,초평면사무소,충청북도 진천군 초평면 초동로 45-6,초평면사무소 입구,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.3 13:00,6430000,읍면동,43750,3014049,1,0,45,6,발급,발급,2026.1.16 18:47
4450000,403,I,충청북도 진천군,덕산혁신출장소 내,"충청북도 진천군 덕산읍 연미로 27, 덕산혁신도시출장소",내부,9:00,18:00,,,,https://www.jincheon.go.kr/home/sub.do?menukey=4019,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:47,6430000,읍면동,43750,3000234,2,0,27,,미발급,발급,2026.1.16 18:47
4450000,505,I,충청북도 진천군,농어촌공사진천,"충청북도 진천군 진천읍 중앙북로 38, 한국농어촌공사",1층 현관내 우측,9:00,18:00,,,18시부터 농어촌공사 업무마감으로 폐쇄,https://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:36,6430000,기타,43750,3245019,1,0,38,,미발급,발급,2026.1.16 18:47
4450000,502,I,충청북도 진천군,진천군청,충청북도 진천군 진천읍 상산로 13,본관 로비 내,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 8:55,6430000,시군구,43750,3245007,1,0,13,,발급,발급,2026.1.16 18:47
4450000,501,U,충청북도 진천군,진천읍사무소 밖,충청북도 진천군 진천읍 상산로 65,진천읍사무소 옥외부스,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.20 17:55,6430000,관공서,43750,3245007,1,0,65,,발급,발급,2026.1.21 22:57
4450000,308,I,충청북도 진천군,백곡면사무소,"충청북도 진천군 백곡면 지곡길 4, 백곡면행정복지센터(백곡 복합문화센터)",백곡면행정복지센터 출입문 내부 ,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.6 9:31,6430000,읍면동,43750,4535382,1,0,4,,발급,발급,2026.1.16 18:47
4450000,222,I,충청북도 진천군,문백면사무소 내,충청북도 진천군 문백면 옥성1길 21,문백면사무소 내,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.5 8:54,6430000,읍면동,43750,4535277,1,0,21,,발급,발급,2026.1.16 18:47
4450000,303,I,충청북도 진천군,진천터미널 내,충청북도 진천군 진천읍 중앙북1길 3,진천터미널 내,9:00,21:00,9:00,18:00,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:28,6430000,터미널,43750,4535372,1,0,3,,미발급,발급,2026.1.16 18:47
4450000,401,I,충청북도 진천군,덕산혁신출장소,충청북도 진천군 덕산면 연미로 27,출입구 서쪽,0:00,2400,0:00,2400,,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:46,6430000,읍면동,43750,3000234,1,0,27,,발급,발급,2026.1.16 18:47
4450000,503,U,충청북도 진천군,진천읍사무소 내,충청북도 진천군 진천읍 상산로 65,읍사무소 민원실 내,9:00,18:00,,,18시부터 민원실 업무마감으로 폐쇄,http://www.jincheon.go.kr/home/sub.do?menukey=2954,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.20 17:55,6430000,관공서,43750,3245007,1,0,65,,발급,발급,2026.1.21 22:57
4460000,410,I,충청북도 괴산군,감물면 사무소,"충청북도 괴산군 감물면 충민로신대길 13, 감물면사무소",청사 1층 현관,0:00,2400,0:00,2400,,http://www.goesan.go.kr,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.13 14:25,6430000,읍면동,43760,4538766,1,0,13,,발급,발급,2026.1.16 18:46
4460000,402,I,충청북도 괴산군,청천면사무소,충청북도 괴산군 청천면 괴산로 1342-1[충청북도 괴산군 청천면 청천리69번지],현관 입구,0:00,2400,0:00,2400,,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.23 10:43,6430000,읍면동,43760,3014014,3,0,1342,1,발급,발급,2026.1.16 18:46
4460000,405,I,충청북도 괴산군,청안면사무소,충청북도 괴산군 청안면 청안읍내로2길 7,청안면사무소,0:00,2400,0:00,2400,,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.10.15 16:30,6430000,읍면동,43760,4538705,1,0,7,,발급,발급,2026.1.16 18:46
4460000,406,I,충청북도 괴산군,사리면사무소,충청북도 괴산군 사리면 사리로 242[충청북도 괴산군 사리면 사담리521번지],사리면사무소 사무실 내,0:00,2400,0:00,2400,,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.10.15 14:11,6430000,읍면동,43760,3014051,1,0,242,,발급,발급,2026.1.16 18:46
4460000,415,I,충청북도 괴산군,한국농어촌공사 괴산증평지사,"충청북도 괴산군 괴산읍 읍내로 39, 한국농촌공사괴산지사",1층 현관 로비,9:00,18:00,,,,https://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.2 13:22,6430000,문화복지센터,43760,3246023,1,0,39,,발급,발급,2026.1.16 18:46
4460000,408,I,충청북도 괴산군,소수면사무소,충청북도 괴산군 소수면 소수로 151,소수면사무소,0:00,2400,0:00,2400,24시간,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.9 13:33,6430000,읍면동,43760,3246015,1,0,151,,발급,발급,2026.1.16 18:46
4460000,401,I,충청북도 괴산군,괴산군청,충청북도 괴산군 괴산읍 임꺽정로 90,본관,0:00,2400,0:00,2400,,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.8.7 13:02,6430000,시군구,43760,3246025,1,0,90,,발급,발급,2026.1.16 18:46
4460000,404,I,충청북도 괴산군,불정면사무소,충청북도 괴산군 불정면 목도로2길 11,본관입구 서쪽,0:00,2400,0:00,2400,,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.3.19 11:21,6430000,읍면동,43760,4538283,1,0,11,,발급,발급,2026.1.16 18:46
4460000,416,I,충청북도 괴산군,국민건강보험공단 괴산증평지사,"충청북도 괴산군 괴산읍 괴강로 63, 국민건강보험공단 괴산증평지사",1층 청사 현관문 로비 사이,9:00,18:00,,,,https://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.2 13:22,6430000,기타,43760,3246004,1,0,63,,미발급,발급,2026.1.16 18:46
4460000,407,I,충청북도 괴산군,장연면사무소,충청북도 괴산군 장연면 미선로오가5길 7[충청북도 괴산군 장연면 오가리351번지 1호],장연면사무소 사무실 내,0:00,2400,0:00,2400,,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.22 9:05,6430000,읍면동,43760,4538321,1,0,7,,발급,발급,2026.1.16 18:46
4460000,411,I,충청북도 괴산군,문광면 사무소,"충청북도 괴산군 문광면 광덕길 27, 문광면사무소",본관내,0:00,2400,0:00,2400,,http://www.goesan.go.kr,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.21 10:31,6430000,읍면동,43760,4538058,1,0,27,,발급,발급,2026.1.16 18:46
4460000,403,I,충청북도 괴산군,연풍면사무소,충청북도 괴산군 연풍면 향교로 71,입구,0:00,2400,0:00,2400,,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.10 16:58,6430000,읍면동,43760,3246036,1,0,71,,발급,발급,2026.1.16 18:46
4460000,412,I,충청북도 괴산군,송면민원봉사실,"충청북도 괴산군 청천면 송면2길 5, 송면민원봉사실",청사 내부,9:00,18:00,,,,http://www.goesan.go.kr,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2023.7.14 17:37,6430000,읍면동,43760,4538422,1,0,5,,발급,발급,2026.1.16 18:46
4460000,409,I,충청북도 괴산군,칠성면사무소,충청북도 괴산군 칠성면 도정로 61,칠성면사무소,0:00,2400,0:00,2400,,http://www.goesan.go.kr/www/contents.do?key=103,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.12.5 17:23,6430000,읍면동,43760,3246009,1,0,61,,발급,발급,2026.1.16 18:46
